ComID,GeogName,DataGroup1,DataGroup1_Order,DataGroup2,1996 - .,1996 - %,2001 - .,2001 - %,2006 - .,2006 - %,Percent Change 1996 - 2006
COM1302,Sherbrooke,Total Reporting,1,All Households,,100,,100,665,100,
COM1302,Sherbrooke,Total Reporting,1,One Person Households,,100,,100,168,100,
COM1302,Sherbrooke,Total Reporting,1,Two or More Person Households,,100,,100,500,100,
COM1303,Cross Roads Country Harbour,Total Reporting,1,All Households,,100,,100,479,100,
COM1303,Cross Roads Country Harbour,Total Reporting,1,One Person Households,,100,,100,117,100,
COM1303,Cross Roads Country Harbour,Total Reporting,1,Two or More Person Households,,100,,100,362,100,
COM1304,Larrys River,Total Reporting,1,All Households,,100,,100,521,100,
COM1304,Larrys River,Total Reporting,1,One Person Households,,100,,100,136,100,
COM1304,Larrys River,Total Reporting,1,Two or More Person Households,,100,,100,384,100,
COM1305,Canso,Total Reporting,1,All Households,,100,,100,627,100,
COM1305,Canso,Total Reporting,1,One Person Households,,100,,100,150,100,
COM1305,Canso,Total Reporting,1,Two or More Person Households,,100,,100,479,100,
COM1306,Guysborough,Total Reporting,1,One Person Households,,100,,100,230,100,
COM1306,Guysborough,Total Reporting,1,Two or More Person Households,,100,,100,587,100,
COM1306,Guysborough,Total Reporting,1,All Households,,100,,100,815,100,
COM1307,Mulgrave,Total Reporting,1,One Person Households,,100,,100,118,100,
COM1307,Mulgrave,Total Reporting,1,Two or More Person Households,,100,,100,319,100,
COM1307,Mulgrave,Total Reporting,1,All Households,,100,,100,432,100,
COM1401,Lochaber,Total Reporting,1,All Households,,100,,100,305,100,
COM1401,Lochaber,Total Reporting,1,One Person Households,,100,,100,52,100,
COM1401,Lochaber,Total Reporting,1,Two or More Person Households,,100,,100,254,100,
COM1402,Salt Springs,Total Reporting,1,Two or More Person Households,,100,,100,341,100,
COM1402,Salt Springs,Total Reporting,1,All Households,,100,,100,418,100,
COM1402,Salt Springs,Total Reporting,1,One Person Households,,100,,100,88,100,
COM1403,James River,Total Reporting,1,Two or More Person Households,,100,,100,316,100,
COM1403,James River,Total Reporting,1,All Households,,100,,100,372,100,
COM1403,James River,Total Reporting,1,One Person Households,,100,,100,53,100,
COM1404,Clydesdale,Total Reporting,1,All Households,,100,,100,349,100,
COM1404,Clydesdale,Total Reporting,1,One Person Households,,100,,100,69,100,
COM1404,Clydesdale,Total Reporting,1,Two or More Person Households,,100,,100,281,100,
COM1405,Malignant Cove,Total Reporting,1,Two or More Person Households,,100,,100,240,100,
COM1405,Malignant Cove,Total Reporting,1,All Households,,100,,100,320,100,
COM1405,Malignant Cove,Total Reporting,1,One Person Households,,100,,100,78,100,
COM1406,Mahoneys Beach,Total Reporting,1,Two or More Person Households,,100,,100,290,100,
COM1406,Mahoneys Beach,Total Reporting,1,All Households,,100,,100,400,100,
COM1406,Mahoneys Beach,Total Reporting,1,One Person Households,,100,,100,110,100,
COM1407,Antigonish,Total Reporting,1,All Households,,100,,100,2140,100,
COM1407,Antigonish,Total Reporting,1,One Person Households,,100,,100,746,100,
COM1407,Antigonish,Total Reporting,1,Two or More Person Households,,100,,100,1398,100,
COM1408,Lower South River,Total Reporting,1,All Households,,100,,100,789,100,
COM1408,Lower South River,Total Reporting,1,One Person Households,,100,,100,223,100,
COM1408,Lower South River,Total Reporting,1,Two or More Person Households,,100,,100,568,100,
COM1409,St. Andrews,Total Reporting,1,One Person Households,,100,,100,68,100,
COM1409,St. Andrews,Total Reporting,1,All Households,,100,,100,351,100,
COM1409,St. Andrews,Total Reporting,1,Two or More Person Households,,100,,100,287,100,
COM1410,Pomquet,Total Reporting,1,All Households,,100,,100,534,100,
COM1410,Pomquet,Total Reporting,1,One Person Households,,100,,100,93,100,
COM1410,Pomquet,Total Reporting,1,Two or More Person Households,,100,,100,435,100,
COM1411,Paqtnkek First Nation (Pomquet & Afton (23)),Total Reporting,1,All Households,,100,,100,111,100,
COM1411,Paqtnkek First Nation (Pomquet & Afton (23)),Total Reporting,1,One Person Households,,100,,100,20,100,
COM1411,Paqtnkek First Nation (Pomquet & Afton (23)),Total Reporting,1,Two or More Person Households,,100,,100,86,100,
COM1412,Tracadie,Total Reporting,1,One Person Households,,100,,100,120,100,
COM1412,Tracadie,Total Reporting,1,Two or More Person Households,,100,,100,439,100,
COM1412,Tracadie,Total Reporting,1,All Households,,100,,100,565,100,
COM1413,Havre Boucher,Total Reporting,1,One Person Households,,100,,100,104,100,
COM1413,Havre Boucher,Total Reporting,1,Two or More Person Households,,100,,100,474,100,
COM1413,Havre Boucher,Total Reporting,1,All Households,,100,,100,568,100,
com1414,Paqtnkek First Nation (Summerside (38)),Total Reporting,1,Two or More Person Households,,100,,100,0,100,
com1414,Paqtnkek First Nation (Summerside (38)),Total Reporting,1,All Households,,100,,100,0,100,
com1414,Paqtnkek First Nation (Summerside (38)),Total Reporting,1,One Person Households,,100,,100,0,100,
COM1501,Port Hawkesbury,Total Reporting,1,All Households,,100,,100,1818,100,
COM1501,Port Hawkesbury,Total Reporting,1,One Person Households,,100,,100,443,100,
COM1501,Port Hawkesbury,Total Reporting,1,Two or More Person Households,,100,,100,1376,100,
COM1502,Long Point,Total Reporting,1,All Households,,100,,100,361,100,
COM1502,Long Point,Total Reporting,1,One Person Households,,100,,100,93,100,
COM1502,Long Point,Total Reporting,1,Two or More Person Households,,100,,100,267,100,
COM1503,Port Hood,Total Reporting,1,One Person Households,,100,,100,98,100,
COM1503,Port Hood,Total Reporting,1,Two or More Person Households,,100,,100,403,100,
COM1503,Port Hood,Total Reporting,1,All Households,,100,,100,491,100,
COM1504,Mabou,Total Reporting,1,All Households,,100,,100,449,100,
COM1504,Mabou,Total Reporting,1,One Person Households,,100,,100,117,100,
COM1504,Mabou,Total Reporting,1,Two or More Person Households,,100,,100,334,100,
COM1505,Glendale,Total Reporting,1,Two or More Person Households,,100,,100,491,100,
COM1505,Glendale,Total Reporting,1,All Households,,100,,100,626,100,
COM1505,Glendale,Total Reporting,1,One Person Households,,100,,100,140,100,
COM1506,Waycobah First Nation (Whycocomagh (2)),Total Reporting,1,Two or More Person Households,,100,,100,149,100,
COM1506,Waycobah First Nation (Whycocomagh (2)),Total Reporting,1,All Households,,100,,100,168,100,
COM1506,Waycobah First Nation (Whycocomagh (2)),Total Reporting,1,One Person Households,,100,,100,20,100,
COM1507,Whycocomagh,Total Reporting,1,All Households,,100,,100,343,100,
COM1507,Whycocomagh,Total Reporting,1,One Person Households,,100,,100,91,100,
COM1507,Whycocomagh,Total Reporting,1,Two or More Person Households,,100,,100,256,100,
COM1508,Inverness,Total Reporting,1,One Person Households,,100,,100,297,100,
COM1508,Inverness,Total Reporting,1,All Households,,100,,100,924,100,
COM1508,Inverness,Total Reporting,1,Two or More Person Households,,100,,100,623,100,
COM1509,Margaree,Total Reporting,1,One Person Households,,100,,100,221,100,
COM1509,Margaree,Total Reporting,1,Two or More Person Households,,100,,100,628,100,
COM1509,Margaree,Total Reporting,1,All Households,,100,,100,845,100,
COM1510,Cheticamp,Total Reporting,1,All Households,,100,,100,1301,100,
COM1510,Cheticamp,Total Reporting,1,One Person Households,,100,,100,342,100,
COM1510,Cheticamp,Total Reporting,1,Two or More Person Households,,100,,100,957,100,
COM1511,Pictou Landing First Nation (Malagawatch (4)),Total Reporting,1,One Person Households,,100,,100,7,100,
COM1511,Pictou Landing First Nation (Malagawatch (4)),Total Reporting,1,Two or More Person Households,,100,,100,17,100,
COM1511,Pictou Landing First Nation (Malagawatch (4)),Total Reporting,1,All Households,,100,,100,23,100,
COM1601,Dundee,Total Reporting,1,One Person Households,,100,,100,102,100,
COM1601,Dundee,Total Reporting,1,Two or More Person Households,,100,,100,374,100,
COM1601,Dundee,Total Reporting,1,All Households,,100,,100,476,100,
COM1602,Isle Madame,Total Reporting,1,All Households,,100,,100,1385,100,
COM1602,Isle Madame,Total Reporting,1,One Person Households,,100,,100,305,100,
COM1602,Isle Madame,Total Reporting,1,Two or More Person Households,,100,,100,1075,100,
COM1603,Louisdale,Total Reporting,1,Two or More Person Households,,100,,100,555,100,
COM1603,Louisdale,Total Reporting,1,All Households,,100,,100,740,100,
COM1603,Louisdale,Total Reporting,1,One Person Households,,100,,100,189,100,
COM1604,St. Peter's,Total Reporting,1,All Households,,100,,100,592,100,
COM1604,St. Peter's,Total Reporting,1,One Person Households,,100,,100,155,100,
COM1604,St. Peter's,Total Reporting,1,Two or More Person Households,,100,,100,440,100,
COM1605,L'Ardoise,Total Reporting,1,All Households,,100,,100,641,100,
COM1605,L'Ardoise,Total Reporting,1,One Person Households,,100,,100,184,100,
COM1605,L'Ardoise,Total Reporting,1,Two or More Person Households,,100,,100,466,100,
COM1606,Chapel Island First Nation (Chapel Island (5)),Total Reporting,1,One Person Households,,100,,100,30,100,
COM1606,Chapel Island First Nation (Chapel Island (5)),Total Reporting,1,Two or More Person Households,,100,,100,100,100,
COM1606,Chapel Island First Nation (Chapel Island (5)),Total Reporting,1,All Households,,100,,100,125,100,
COM1701,Boularderie Island (Victoria),Total Reporting,1,One Person Households,,100,,100,91,100,
COM1701,Boularderie Island (Victoria),Total Reporting,1,Two or More Person Households,,100,,100,275,100,
COM1701,Boularderie Island (Victoria),Total Reporting,1,All Households,,100,,100,362,100,
COM1702,Albert Bridge,Total Reporting,1,All Households,,100,,100,626,100,
WSP17,French,"$60,000 - $69,999",8,All Households,,,,,133,6,
COM1702,Albert Bridge,Total Reporting,1,One Person Households,,100,,100,140,100,
COM1702,Albert Bridge,Total Reporting,1,Two or More Person Households,,100,,100,488,100,
COM1703,Big Ridge-French Road,Total Reporting,1,One Person Households,,100,,100,14,100,
COM1703,Big Ridge-French Road,Total Reporting,1,Two or More Person Households,,100,,100,44,100,
COM1703,Big Ridge-French Road,Total Reporting,1,All Households,,100,,100,56,100,
COM1704,Birch Grove-Tower Road,Total Reporting,1,One Person Households,,100,,100,58,100,
COM1704,Birch Grove-Tower Road,Total Reporting,1,Two or More Person Households,,100,,100,233,100,
COM1704,Birch Grove-Tower Road,Total Reporting,1,All Households,,100,,100,290,100,
COM1705,Blacketts Lake,Total Reporting,1,All Households,,100,,100,79,100,
COM1705,Blacketts Lake,Total Reporting,1,One Person Households,,100,,100,15,100,
COM1705,Blacketts Lake,Total Reporting,1,Two or More Person Households,,100,,100,64,100,
COM1706,Boisdale-Castle Bay and Area,Total Reporting,1,Two or More Person Households,,100,,100,186,100,
COM1706,Boisdale-Castle Bay and Area,Total Reporting,1,All Households,,100,,100,280,100,
COM1706,Boisdale-Castle Bay and Area,Total Reporting,1,One Person Households,,100,,100,101,100,
COM1707,Boularderie Island (CBRM),Total Reporting,1,Two or More Person Households,,100,,100,601,100,
COM1707,Boularderie Island (CBRM),Total Reporting,1,All Households,,100,,100,726,100,
COM1707,Boularderie Island (CBRM),Total Reporting,1,One Person Households,,100,,100,129,100,
COM1708,Coxheath,Total Reporting,1,All Households,,100,,100,859,100,
COM1708,Coxheath,Total Reporting,1,One Person Households,,100,,100,142,100,
COM1708,Coxheath,Total Reporting,1,Two or More Person Households,,100,,100,723,100,
COM1709,Dominion,Total Reporting,1,One Person Households,,100,,100,212,100,
COM1709,Dominion,Total Reporting,1,All Households,,100,,100,815,100,
ECR25,Halifax,Total Reporting,1,All Households,131525,100,144435,100,155125,100,17.9
COM1709,Dominion,Total Reporting,1,Two or More Person Households,,100,,100,603,100,
COM1710,Donkin-Port Caledonia,Total Reporting,1,One Person Households,,100,,100,110,100,
COM1710,Donkin-Port Caledonia,Total Reporting,1,Two or More Person Households,,100,,100,254,100,
COM1710,Donkin-Port Caledonia,Total Reporting,1,All Households,,100,,100,368,100,
COM1711,Dutch Brook-Caribou Marsh,Total Reporting,1,All Households,,100,,100,178,100,
COM1711,Dutch Brook-Caribou Marsh,Total Reporting,1,One Person Households,,100,,100,40,100,
COM1711,Dutch Brook-Caribou Marsh,Total Reporting,1,Two or More Person Households,,100,,100,138,100,
COM1712,East Bay Area,Total Reporting,1,All Households,,100,,100,332,100,
COM1712,East Bay Area,Total Reporting,1,One Person Households,,100,,100,84,100,
COM1712,East Bay Area,Total Reporting,1,Two or More Person Households,,100,,100,247,100,
COM1713,Eskasoni First Nation (Eskasoni (3)),Total Reporting,1,All Households,,100,,100,836,100,
COM1713,Eskasoni First Nation (Eskasoni (3)),Total Reporting,1,One Person Households,,100,,100,160,100,
COM1713,Eskasoni First Nation (Eskasoni (3)),Total Reporting,1,Two or More Person Households,,100,,100,676,100,
COM1714,Florence-Bras D'Or,Total Reporting,1,All Households,,100,,100,1154,100,
COM1714,Florence-Bras D'Or,Total Reporting,1,One Person Households,,100,,100,254,100,
COM1714,Florence-Bras D'Or,Total Reporting,1,Two or More Person Households,,100,,100,896,100,
COM1715,Frenchvale-Beechmont and Area,Total Reporting,1,All Households,,100,,100,314,100,
COM1715,Frenchvale-Beechmont and Area,Total Reporting,1,One Person Households,,100,,100,63,100,
COM1715,Frenchvale-Beechmont and Area,Total Reporting,1,Two or More Person Households,,100,,100,251,100,
COM1716,Gardiner Mines,Total Reporting,1,Two or More Person Households,,100,,100,165,100,
COM1716,Gardiner Mines,Total Reporting,1,All Households,,100,,100,223,100,
COM1716,Gardiner Mines,Total Reporting,1,One Person Households,,100,,100,55,100,
COM1717,Georges River and Area,Total Reporting,1,All Households,,100,,100,649,100,
COM1717,Georges River and Area,Total Reporting,1,One Person Households,,100,,100,104,100,
COM1717,Georges River and Area,Total Reporting,1,Two or More Person Households,,100,,100,535,100,
COM1718,Glace Bay,Total Reporting,1,All Households,,100,,100,6627,100,
COM1718,Glace Bay,Total Reporting,1,One Person Households,,100,,100,1810,100,
COM1718,Glace Bay,Total Reporting,1,Two or More Person Households,,100,,100,4781,100,
COM1719,Grand Lake Road,Total Reporting,1,All Households,,100,,100,674,100,
COM1719,Grand Lake Road,Total Reporting,1,One Person Households,,100,,100,172,100,
COM1719,Grand Lake Road,Total Reporting,1,Two or More Person Households,,100,,100,503,100,
COM1720,Grand Mira North,Total Reporting,1,All Households,,100,,100,187,100,
COM1720,Grand Mira North,Total Reporting,1,One Person Households,,100,,100,52,100,
COM1720,Grand Mira North,Total Reporting,1,Two or More Person Households,,100,,100,134,100,
COM1721,Grand Mira South,Total Reporting,1,One Person Households,,100,,100,25,100,
COM1721,Grand Mira South,Total Reporting,1,All Households,,100,,100,87,100,
COM1721,Grand Mira South,Total Reporting,1,Two or More Person Households,,100,,100,59,100,
COM1722,Greater Gabarus,Total Reporting,1,One Person Households,,100,,100,22,100,
COM1722,Greater Gabarus,Total Reporting,1,Two or More Person Households,,100,,100,69,100,
COM1722,Greater Gabarus,Total Reporting,1,All Households,,100,,100,91,100,
COM1723,Howie Centre,Total Reporting,1,All Households,,100,,100,850,100,
COM1723,Howie Centre,Total Reporting,1,One Person Households,,100,,100,127,100,
COM1723,Howie Centre,Total Reporting,1,Two or More Person Households,,100,,100,732,100,
COM1724,Lingan Road,Total Reporting,1,All Households,,100,,100,207,100,
COM1724,Lingan Road,Total Reporting,1,One Person Households,,100,,100,50,100,
COM1724,Lingan Road,Total Reporting,1,Two or More Person Households,,100,,100,158,100,
COM1725,Lingan-River Ryan and Area,Total Reporting,1,All Households,,100,,100,981,100,
COM1725,Lingan-River Ryan and Area,Total Reporting,1,One Person Households,,100,,100,208,100,
COM1725,Lingan-River Ryan and Area,Total Reporting,1,Two or More Person Households,,100,,100,784,100,
COM1726,Louisbourg,Total Reporting,1,All Households,,100,,100,410,100,
COM1726,Louisbourg,Total Reporting,1,One Person Households,,100,,100,86,100,
COM1726,Louisbourg,Total Reporting,1,Two or More Person Households,,100,,100,330,100,
COM1727,Marion Bridge,Total Reporting,1,All Households,,100,,100,266,100,
COM1727,Marion Bridge,Total Reporting,1,One Person Households,,100,,100,71,100,
