Year,Board Code,Board Name,School Code,School Name,School Total
2006-2007,054,HALIFAX REGIONAL              ,0524,JOHN MARTIN JUNIOR HIGH SCHOOL,220
2006-2007,054,HALIFAX REGIONAL              ,0607,JOHN W. MACLEOD-FLEMING TOWER ELEMENTARY SCHOOL ,340
2006-2007,054,HALIFAX REGIONAL              ,0354,JOSEPH GILES ELEMENTARY SCHOOL,296
2006-2007,054,HALIFAX REGIONAL              ,0569,JOSEPH HOWE ELEMENTARY SCHOOL ,114
2006-2007,054,HALIFAX REGIONAL              ,1103,KINGSWOOD ELEMENTARY SCHOOL   ,588
2006-2007,054,HALIFAX REGIONAL              ,0330,LAKEFRONT CONSOLIDATED ELEMENTARY SCHOOL   ,43
2006-2007,054,HALIFAX REGIONAL              ,0338,LAKEVIEW CONSOLIDATED SCHOOL        ,379
2006-2007,054,HALIFAX REGIONAL              ,0587,LEMARCHANT-ST. THOMAS ELEMENTARY SCHOOL    ,301
2006-2007,054,HALIFAX REGIONAL              ,0353,LESLIE THOMAS JUNIOR HIGH SCHOOL   ,345
2006-2007,054,HALIFAX REGIONAL              ,0968,LOCKVIEW HIGH SCHOOL          ,1273
2006-2007,054,HALIFAX REGIONAL              ,0939,MADELINE SYMONDS MIDDLE SCHOOL,557
2006-2007,054,HALIFAX REGIONAL              ,0526,MICHAEL WALLACE ELEMENTARY SCHOOL    ,284
2006-2007,054,HALIFAX REGIONAL              ,0748,MILLWOOD ELEMENTARY SCHOOL    ,473
2006-2007,054,HALIFAX REGIONAL              ,0745,MILLWOOD HIGH SCHOOL          ,636
2006-2007,054,HALIFAX REGIONAL              ,0527,MOUNT EDWARD ELEMENTARY SCHOOL,203
2006-2007,054,HALIFAX REGIONAL              ,0342,MUSQUODOBOIT RURAL HIGH SCHOOL,419
2006-2007,054,HALIFAX REGIONAL              ,0348,MUSQUODOBOIT VALLEY EDUCATION CENTRE ,171
2006-2007,054,HALIFAX REGIONAL              ,0324,NELSON WHYNDER ELEMENTARY SCHOOL     ,115
2006-2007,054,HALIFAX REGIONAL              ,0056,OCEAN VIEW ELEMENTARY SCHOOL  ,321
2006-2007,054,HALIFAX REGIONAL              ,0131,O'CONNELL DRIVE ELEMENTARY SCHOOL   ,364
2006-2007,054,HALIFAX REGIONAL              ,0315,OLDFIELD CONSOLIDATED SCHOOL  ,146
2006-2007,054,HALIFAX REGIONAL              ,0572,OXFORD SCHOOL                 ,372
2006-2007,054,HALIFAX REGIONAL              ,0970,PARK WEST SCHOOL              ,672
2006-2007,054,HALIFAX REGIONAL              ,0969,PORTLAND ESTATES ELEMENTARY SCHOOL   ,419
2006-2007,054,HALIFAX REGIONAL              ,0533,PRINCE ANDREW HIGH SCHOOL     ,1210
2006-2007,054,HALIFAX REGIONAL              ,0532,PRINCE ARTHUR JUNIOR HIGH SCHOOL     ,471
2006-2007,054,HALIFAX REGIONAL              ,0282,PROSPECT ROAD ELEMENTARY SCHOOL     ,253
2006-2007,054,HALIFAX REGIONAL              ,0573,QUEEN ELIZABETH HIGH SCHOOL,911
2006-2007,054,HALIFAX REGIONAL              ,0938,RIDGECLIFF MIDDLE SCHOOL      ,560
2006-2007,054,HALIFAX REGIONAL              ,0340,ROBERT JAMISON-JEDDORE-LAKEVILLE SCHOOL  ,337
2006-2007,054,HALIFAX REGIONAL              ,0359,ROBERT K. TURNER ELEMENTARY SCHOOL   ,182
2006-2007,054,HALIFAX REGIONAL              ,0603,ROCKINGHAM ELEMENTARY SCHOOL  ,327
2006-2007,054,HALIFAX REGIONAL              ,0609,ROCKINGSTONE HEIGHTS SCHOOL   ,274
2006-2007,054,HALIFAX REGIONAL              ,0321,ROSS ROAD SCHOOL              ,439
2006-2007,054,HALIFAX REGIONAL              ,0309,SACKVILLE CENTENNIAL ELEMENTARY SCHOOL    ,104
2006-2007,054,HALIFAX REGIONAL              ,0311,SACKVILLE HEIGHTS ELEMENTARY SCHOOL,290
2006-2007,054,HALIFAX REGIONAL              ,0303,SACKVILLE HEIGHTS JUNIOR HIGH SCHOOL ,645
2006-2007,054,HALIFAX REGIONAL              ,0297,SACKVILLE HIGH SCHOOL         ,991
2006-2007,054,HALIFAX REGIONAL              ,0581,SAINT MARY'S ELEMENTARY SCHOOL,132
2006-2007,054,HALIFAX REGIONAL              ,0295,SAMBRO ELEMENTARY SCHOOL      ,110
2006-2007,054,HALIFAX REGIONAL              ,0941,SEASIDE ELEMENTARY SCHOOL     ,364
2006-2007,054,HALIFAX REGIONAL              ,0534,SHANNON PARK ELEMENTARY SCHOOL,491
2006-2007,054,HALIFAX REGIONAL              ,0287,SHATFORD MEMORIAL ELEMENTARY SCHOOL  ,71
2006-2007,054,HALIFAX REGIONAL              ,0332,SHEET HARBOUR CONSOLIDATED SCHOOL    ,154
2006-2007,054,HALIFAX REGIONAL              ,0589,SIR CHARLES TUPPER SCHOOL     ,269
2006-2007,054,HALIFAX REGIONAL              ,0277,SIR JOHN A. MACDONALD HIGH SCHOOL   ,943
2006-2007,054,HALIFAX REGIONAL              ,0320,SIR ROBERT BORDEN JUNIOR HIGH SCHOOL ,316
2006-2007,054,HALIFAX REGIONAL              ,0355,SMOKEY DRIVE ELEMENTARY SCHOOL,274
2006-2007,054,HALIFAX REGIONAL              ,0535,SOUTH WOODSIDE SCHOOL         ,144
2006-2007,054,HALIFAX REGIONAL              ,0540,SOUTHDALE-NORTH WOODSIDE SCHOOL      ,362
2006-2007,054,HALIFAX REGIONAL              ,0593,SPRINGVALE ELEMENTARY SCHOOL  ,222
2006-2007,054,HALIFAX REGIONAL              ,0575,ST. AGNES JUNIOR HIGH SCHOOL  ,274
2006-2007,054,HALIFAX REGIONAL              ,0577,ST. CATHERINE'S ELEMENTARY SCHOOL,314
2006-2007,054,HALIFAX REGIONAL              ,0580,ST. JOSEPH'S-ALEXANDER MCKAY ELEMENTARY SCHOOL ,220
2006-2007,054,HALIFAX REGIONAL              ,0940,ST. MARGARET'S BAY ELEMENTARY SCHOOL,413
2006-2007,054,HALIFAX REGIONAL              ,0582,ST. PATRICK'S HIGH SCHOOL            ,370
2006-2007,054,HALIFAX REGIONAL              ,0583,ST. PATRICK'S-ALEXANDRA SCHOOL       ,126
2006-2007,054,HALIFAX REGIONAL              ,0586,ST. STEPHEN'S ELEMENTARY SCHOOL      ,234
2006-2007,054,HALIFAX REGIONAL              ,0299,SUNNYSIDE ELEMENTARY SCHOOL   ,547
2006-2007,054,HALIFAX REGIONAL              ,0307,SYCAMORE LANE ELEMENTARY SCHOOL     ,260
2006-2007,054,HALIFAX REGIONAL              ,0085,TALLAHASSEE COMMUNITY SCHOOL  ,443
2006-2007,054,HALIFAX REGIONAL              ,0284,TANTALLON SENIOR ELEMENTARY SCHOOL  ,597
2006-2007,054,HALIFAX REGIONAL              ,0349,UPPER MUSQUODOBOIT CONSOLIDATED ELEMENTARY SCHOOL  ,64
2006-2007,054,HALIFAX REGIONAL              ,0316,WAVERLEY MEMORIAL-L. C. SKERRY SCHOOL,199
2006-2007,054,HALIFAX REGIONAL              ,0591,WESTMOUNT ELEMENTARY SCHOOL   ,309
2006-2007,054,HALIFAX REGIONAL              ,0294,WILLIAM KING ELEMENTARY SCHOOL,316
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0063,ALDERSHOT ELEMENTARY SCHOOL   ,360
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0746,ANNAPOLIS EAST ELEMENTARY SCHOOL     ,570
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0706,ANNAPOLIS ROYAL REGIONAL ACADEMY   ,227
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0133,ANNAPOLIS WEST EDUCATION CENTRE ,300
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0993,AVON VIEW HIGH SCHOOL         ,917
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0075,BERWICK AND DISTRICT SCHOOL   ,448
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0507,BRIDGETOWN REGIONAL ELEMENTARY SCHOOL,238
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0708,BRIDGETOWN REGIONAL HIGH SCHOOL    ,443
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0363,BROOKLYN DISTRICT ELEMENTARY SCHOOL  ,354
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0058,CAMBRIDGE AND DISTRICT ELEMENTARY SCHOOL  ,224
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0067,CENTRAL KINGS RURAL HIGH SCHOOL      ,836
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0965,CHAMPLAIN ELEMENTARY SCHOOL   ,203
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0141,CLARK RUTHERFORD MEMORIAL SCHOOL     ,138
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0732,COLDBROOK AND DISTRICT SCHOOL ,583
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0366,DR. ARTHUR HINES ELEMENTARY SCHOOL   ,133
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0065,DWIGHT ROSS SCHOOL            ,216
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0753,EVANGELINE MIDDLE SCHOOL      ,376
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0362,FALMOUTH DISTRICT SCHOOL      ,263
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0060,GASPEREAU VALLEY ELEMENTARY SCHOOL   ,186
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0059,GLOOSCAP ELEMENTARY SCHOOL    ,291
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0024,HANTSPORT SCHOOL              ,230
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0998,HIGHBURY EDUCATION CENTRE     ,19
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0070,HORTON HIGH SCHOOL            ,1000
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0076,KINGS COUNTY ACADEMY          ,534
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0379,KINGS COUNTY ADULT HIGH SCHOOL,38
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0062,KINGSTON & DISTRICT SCHOOL    ,503
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0061,L. E. SHAW ELEMENTARY SCHOOL  ,173
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0129,LAWRENCETOWN CONSOLIDATED SCHOOL,183
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,1108,LAWRENCETOWN EDUCATION CENTRE ,18
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0712,MIDDLETON REGIONAL HIGH SCHOOL       ,687
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0073,NEW MINAS ELEMENTARY SCHOOL   ,354
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0364,NEWPORT STATION DISTRICT SCHOOL,106
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0967,NORTHEAST KINGS EDUCATION CENTRE   ,1106
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0966,PINE RIDGE MIDDLE SCHOOL      ,497
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0072,PORT WILLIAMS ELEMENTARY SCHOOL     ,233
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0055,SOMERSET AND DISTRICT ELEMENTARY SCHOOL    ,200
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0054,ST. MARY'S ELEMENTARY SCHOOL  ,220
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0360,THREE MILE PLAINS DISTRICT SCHOOL    ,154
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,1110,WEST HANTS EDUCATION CENTRE   ,10
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0994,WEST HANTS MIDDLE SCHOOL      ,626
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0071,WEST KINGS DISTRICT HIGH SCHOOL     ,801
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0376,WINDSOR ADULT HIGH SCHOOL     ,32
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0699,WINDSOR ELEMENTARY SCHOOL     ,243
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0361,WINDSOR FORKS DISTRICT SCHOOL ,147
2006-2007,055,ANNAPOLIS VALLEY REGIONAL     ,0081,WOLFVILLE SCHOOL              ,516
2006-2007,057,ACADIEN PROVINCIAL            ,0387,CENTRE SCOLAIRE ETOILE DE L'ACADIE,202
2006-2007,057,ACADIEN PROVINCIAL            ,0145,ECOLE ACADIENNE DE POMQUET    ,188
2006-2007,057,ACADIEN PROVINCIAL            ,0433,ECOLE ACADIENNE DE TRURO      ,118
2006-2007,057,ACADIEN PROVINCIAL            ,0947,ECOLE BEAUBASSIN              ,502
2006-2007,057,ACADIEN PROVINCIAL            ,0982,ECOLE BEAU-PORT               ,238
2006-2007,057,ACADIEN PROVINCIAL            ,0744,ECOLE BELLEVILLE              ,106
2006-2007,057,ACADIEN PROVINCIAL            ,0948,ECOLE BOIS-JOLI               ,486
2006-2007,057,ACADIEN PROVINCIAL            ,0434,ECOLE DE LA RIVE-SUD          ,91
2006-2007,057,ACADIEN PROVINCIAL            ,0068,ECOLE DU CARREFOUR            ,399
2006-2007,057,ACADIEN PROVINCIAL            ,0218,ECOLE JEAN-MARIE-GAY          ,104
2006-2007,057,ACADIEN PROVINCIAL            ,0217,ECOLE JOSEPH-DUGAS            ,177
2006-2007,057,ACADIEN PROVINCIAL            ,0378,ECOLE NDA                     ,218
2006-2007,057,ACADIEN PROVINCIAL            ,0156,ECOLE PUBNICO-OUEST           ,175
2006-2007,057,ACADIEN PROVINCIAL            ,0057,ECOLE ROSE-DES-VENTS          ,176
2006-2007,057,ACADIEN PROVINCIAL            ,0221,ECOLE SAINT-ALBERT            ,46
2006-2007,057,ACADIEN PROVINCIAL            ,0225,ECOLE SECONDAIRE DE CLARE     ,258
2006-2007,057,ACADIEN PROVINCIAL            ,0980,ECOLE SECONDAIRE DE PAR-EN-BAS,378
2006-2007,057,ACADIEN PROVINCIAL            ,0219,ECOLE STELLA-MARIS            ,147
2006-2007,057,ACADIEN PROVINCIAL            ,0160,ECOLE WEDGEPORT               ,115
2006-2007,058,SOUTH SHORE REGIONAL          ,0925,ASPOTOGAN CONSOLIDATED ELEMENTARY SCHOOL ,150
2006-2007,058,SOUTH SHORE REGIONAL          ,0926,BAYVIEW COMMUNITY SCHOOL      ,462
2006-2007,058,SOUTH SHORE REGIONAL          ,0405,BIG TANCOOK ELEMENTARY SCHOOL ,4
2006-2007,058,SOUTH SHORE REGIONAL          ,0509,BRIDGEWATER ELEMENTARY SCHOOL ,483
2006-2007,058,SOUTH SHORE REGIONAL          ,0508,BRIDGEWATER JUNIOR SENIOR HIGH SCHOOL,453
2006-2007,058,SOUTH SHORE REGIONAL          ,0399,CENTRE CONSOLIDATED SCHOOL         ,489
2006-2007,058,SOUTH SHORE REGIONAL          ,0216,CHESTER AREA MIDDLE SCHOOL    ,380
2006-2007,058,SOUTH SHORE REGIONAL          ,0207,CHESTER DISTRICT ELEMENTARY SCHOOL   ,218
2006-2007,058,SOUTH SHORE REGIONAL          ,0386,DR. JOHN C. WICKWIRE ACADEMY  ,432
2006-2007,058,SOUTH SHORE REGIONAL          ,0080,FOREST HEIGHTS COMMUNITY SCHOOL  ,419
2006-2007,058,SOUTH SHORE REGIONAL          ,0210,GOLD RIVER-WESTERN SHORE SCHOOL     ,132
2006-2007,058,SOUTH SHORE REGIONAL          ,1102,GORHAM MEMORIAL EDUCATION CENTRE   ,9
2006-2007,058,SOUTH SHORE REGIONAL          ,0458,GREENFIELD ELEMENTARY SCHOOL  ,36
2006-2007,058,SOUTH SHORE REGIONAL          ,0917,HEBBVILLE ACADEMY             ,675
2006-2007,058,SOUTH SHORE REGIONAL          ,0710,LIVERPOOL REGIONAL HIGH SCHOOL,358
2006-2007,058,SOUTH SHORE REGIONAL          ,0628,LUNENBURG ACADEMY             ,117
2006-2007,058,SOUTH SHORE REGIONAL          ,0979,LUNENBURG ADULT HIGH SCHOOL          ,41
2006-2007,058,SOUTH SHORE REGIONAL          ,0627,LUNENBURG JUNIOR HIGH SCHOOL        ,170
2006-2007,058,SOUTH SHORE REGIONAL          ,0465,MILL VILLAGE CONSOLIDATED SCHOOL   ,44
2006-2007,058,SOUTH SHORE REGIONAL          ,0463,MILTON CENTENNIAL SCHOOL             ,163
2006-2007,058,SOUTH SHORE REGIONAL          ,0397,NEW GERMANY ELEMENTARY SCHOOL ,245
2006-2007,058,SOUTH SHORE REGIONAL          ,0402,NEW GERMANY RURAL HIGH SCHOOL ,443
2006-2007,058,SOUTH SHORE REGIONAL          ,0214,NEW ROSS CONSOLIDATED SCHOOL  ,176
2006-2007,058,SOUTH SHORE REGIONAL          ,0404,NEWCOMBVILLE ELEMENTARY SCHOOL,145
2006-2007,058,SOUTH SHORE REGIONAL          ,0459,NORTH QUEENS COMMUNITY SCHOOL ,151
2006-2007,058,SOUTH SHORE REGIONAL          ,0460,NORTH QUEENS ELEMENTARY SCHOOL,114
2006-2007,058,SOUTH SHORE REGIONAL          ,0409,PARK VIEW EDUCATION CENTRE    ,867
2006-2007,058,SOUTH SHORE REGIONAL          ,0400,PENTZ ELEMENTARY SCHOOL       ,102
2006-2007,058,SOUTH SHORE REGIONAL          ,0401,PETITE RIVIERE ELEMENTARY SCHOOL     ,76
2006-2007,058,SOUTH SHORE REGIONAL          ,0439,QUEENS ADULT HIGH SCHOOL      ,33
2006-2007,058,SOUTH SHORE REGIONAL          ,0392,RIVERPORT & DISTRICT ELEMENTARY SCHOOL     ,63
2006-2007,058,SOUTH SHORE REGIONAL          ,0053,SOUTH QUEENS JUNIOR HIGH SCHOOL      ,308
2006-2007,058,SOUTH SHORE REGIONAL          ,0380,SOUTH SHORE ALTERNATE SCHOOL-BRIDGEWATER ,16
2006-2007,058,SOUTH SHORE REGIONAL          ,1107,SOUTH SHORE ALTERNATE SCHOOL-MAHONE BAY  ,8
2006-2007,058,SOUTH SHORE REGIONAL          ,0394,WEST NORTHFIELD ELEMENTARY SCHOOL   ,178
2006-2007,059,TRI-COUNTY REGIONAL           ,0500,ARCADIA CONSOLIDATED ELEMENTARY SCHOOL   ,243
2006-2007,059,TRI-COUNTY REGIONAL           ,0167,BARRINGTON MUNICIPAL HIGH SCHOOL     ,731
2006-2007,059,TRI-COUNTY REGIONAL           ,0255,BARTON CONSOLIDATED SCHOOL    ,79
2006-2007,059,TRI-COUNTY REGIONAL           ,0166,CAPE SABLE ISLAND ELEMENTARY SCHOOL ,95
2006-2007,059,TRI-COUNTY REGIONAL           ,0497,CARLETON CONSOLIDATED SCHOOL  ,131
2006-2007,059,TRI-COUNTY REGIONAL           ,0511,CLARK'S HARBOUR ELEMENTARY SCHOOL    ,128
2006-2007,059,TRI-COUNTY REGIONAL           ,0272,DIGBY ADULT HIGH SCHOOL       ,31
2006-2007,059,TRI-COUNTY REGIONAL           ,0541,DIGBY ELEMENTARY SCHOOL       ,402
2006-2007,059,TRI-COUNTY REGIONAL           ,0257,DIGBY NECK CONSOLIDATED SCHOOL,47
2006-2007,059,TRI-COUNTY REGIONAL           ,0709,DIGBY REGIONAL HIGH SCHOOL         ,537
2006-2007,059,TRI-COUNTY REGIONAL           ,0981,DRUMLIN HEIGHTS CONSOLIDATED SCHOOL ,452
2006-2007,059,TRI-COUNTY REGIONAL           ,0733,EVELYN RICHARDSON MEMORIAL ELEMENTARY SCHOOL ,181
2006-2007,059,TRI-COUNTY REGIONAL           ,0927,FOREST RIDGE ACADEMY          ,227
2006-2007,059,TRI-COUNTY REGIONAL           ,0079,HILLCREST ACADEMY             ,315
2006-2007,059,TRI-COUNTY REGIONAL           ,0259,ISLANDS CONSOLIDATED SCHOOL   ,147
2006-2007,059,TRI-COUNTY REGIONAL           ,0624,LOCKEPORT ELEMENTARY SCHOOL   ,120
2006-2007,059,TRI-COUNTY REGIONAL           ,0711,LOCKEPORT REGIONAL HIGH SCHOOL      ,174
2006-2007,059,TRI-COUNTY REGIONAL           ,0410,MAPLE GROVE EDUCATION CENTRE  ,444
2006-2007,059,TRI-COUNTY REGIONAL           ,0928,MEADOWFIELDS COMMUNITY SCHOOL ,526
2006-2007,059,TRI-COUNTY REGIONAL           ,0199,PLYMOUTH SCHOOL               ,229
2006-2007,059,TRI-COUNTY REGIONAL           ,0498,PORT MAITLAND CONSOLIDATED SCHOOL  ,176
2006-2007,059,TRI-COUNTY REGIONAL           ,0716,SHELBURNE REGIONAL HIGH SCHOOL,413
2006-2007,059,TRI-COUNTY REGIONAL           ,0703,SOUTH CENTENNIAL SCHOOL       ,178
2006-2007,059,TRI-COUNTY REGIONAL           ,0977,ST. MARY'S BAY ACADEMY        ,342
2006-2007,059,TRI-COUNTY REGIONAL           ,0258,WESTPORT VILLAGE SCHOOL,16
2006-2007,059,TRI-COUNTY REGIONAL           ,0256,WEYMOUTH CONSOLIDATED SCHOOL  ,243
2006-2007,059,TRI-COUNTY REGIONAL           ,0385,YARMOUTH ADULT HIGH SCHOOL    ,58
2006-2007,059,TRI-COUNTY REGIONAL           ,0704,YARMOUTH CENTRAL SCHOOL       ,272
2006-2007,059,TRI-COUNTY REGIONAL           ,0700,YARMOUTH CONSOLIDATED MEMORIAL HIGH SCHOOL   ,725
2006-2007,059,TRI-COUNTY REGIONAL           ,0701,YARMOUTH JUNIOR HIGH SCHOOL         ,271
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0096,BADDECK ACADEMY               ,338
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0093,BOULARDERIE ELEMENTARY SCHOOL ,127
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0101,BRAS D'OR ELEMENTARY SCHOOL   ,306
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0640,BRETON EDUCATION CENTRE       ,825
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0551,BRIDGEPORT SCHOOL             ,123
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0995,BROOKLAND ELEMENTARY SCHOOL   ,465
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0107,CABOT EDUCATION CENTRE        ,235
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0962,CAPE SMOKEY ELEMENTARY SCHOOL ,121
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0186,COXHEATH ELEMENTARY SCHOOL    ,278
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,1101,CUSACK SCHOOL                 ,409
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0996,DONKIN SCHOOL                 ,178
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0098,DR. T. L. SULLIVAN MIDDLE SCHOOL     ,306
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0099,FLORENCE ELEMENTARY SCHOOL    ,138
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0626,GEORGE D. LEWIS SCHOOL        ,132
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0442,GLACE BAY ADULT EDUCATION CENTRE   ,55
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0416,GLACE BAY ELEMENTARY SCHOOL   ,495
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0008,GLACE BAY HIGH SCHOOL         ,874
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0964,HARBOURSIDE ELEMENTARY SCHOOL ,426
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0668,HOLY ANGELS HIGH SCHOOL             ,264
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0549,JOHN BERNARD CROAK V. C. MEMORIAL SCHOOL  ,180
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0960,JUBILEE ELEMENTARY SCHOOL     ,297
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0545,MACDONALD ELEMENTARY SCHOOL         ,127
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0206,MACLENNAN MIDDLE SCHOOL       ,185
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0202,MALCOLM MUNROE MEMORIAL MIDDLE SCHOOL     ,636
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0183,MARION BRIDGE SCHOOL          ,93
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0082,MEMORIAL COMPOSITE HIGH SCHOOL,996
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0083,MIDDLE RIVER CONSOLIDATED SCHOOL     ,22
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0180,MIRA ROAD SCHOOL              ,175
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0552,MORRISON JUNIOR HIGH SCHOOL          ,284
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0643,MOUNT CARMEL ELEMENTARY SCHOOL,159
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0997,MOUNTAINVIEW ELEMENTARY SCHOOL,303
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0444,NEW WATERFORD ADULT EDUCATION CENTRE ,27
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0963,NEW WATERFORD ELEMENTARY SCHOOL ,356
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0961,NORTH HIGHLANDS ELEMENTARY SCHOOL    ,108
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0929,NORTHSIDE ADULT EDUCATION CENTRE   ,19
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,1142,RANKIN SCHOOL OF THE NARROWS  ,131
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0973,RIVERSIDE ELEMENTARY SCHOOL   ,206
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0203,RIVERVIEW HIGH SCHOOL         ,968
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0182,ROBIN FOOTE ELEMENTARY SCHOOL ,163
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0113,SETON ELEMENTARY SCHOOL       ,264
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0646,SHERWOOD PARK EDUCATION CENTRE,547
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0972,SHIPYARD ELEMENTARY SCHOOL    ,251
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0644,ST. AGNES ELEMENTARY SCHOOL   ,168
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0561,ST. ANNE'S ELEMENTARY SCHOOL  ,353
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0119,ST. JOSEPH ELEMENTARY SCHOOL  ,254
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0984,ST. MARY'S-ST. JOSEPH'S COMPLEX,244
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0553,ST. MICHAEL JUNIOR HIGH SCHOOL      ,471
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0688,SYDNEY ACADEMY                ,752
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0443,SYDNEY ADULT EDUCATION CENTRE ,81
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0117,SYDNEY MINES MIDDLE SCHOOL    ,311
2007-2008,051,CAPE BRETON-VICTORIA REGIONAL ,0185,SYDNEY RIVER ELEMENTARY SCHOOL,311
